id	chrom	len	cumul
scaff_group_002	WSYH01001523.1	118054	84969900
scaff_group_002	WSYH01001524.1	118034	85087934
scaff_group_002	WSYH01001525.1	117990	85205924
scaff_group_002	WSYH01001526.1	117852	85323776
scaff_group_002	WSYH01001527.1	117780	85441556
scaff_group_002	WSYH01001528.1	117687	85559243
scaff_group_002	WSYH01001529.1	117590	85676833
scaff_group_002	WSYH01001530.1	117534	85794367
scaff_group_002	WSYH01001531.1	117478	85911845
scaff_group_002	WSYH01000173.1	294709	86206554
scaff_group_002	WSYH01001532.1	117475	86324029
scaff_group_002	WSYH01001533.1	117453	86441482
scaff_group_002	WSYH01001534.1	117413	86558895
scaff_group_002	WSYH01001535.1	117378	86676273
scaff_group_002	WSYH01001536.1	117368	86793641
scaff_group_002	WSYH01001537.1	117352	86910993
scaff_group_002	WSYH01001538.1	117345	87028338
scaff_group_002	WSYH01001539.1	117334	87145672
scaff_group_002	WSYH01001540.1	117305	87262977
scaff_group_002	WSYH01001541.1	117189	87380166
scaff_group_002	WSYH01000174.1	294151	87674317
scaff_group_002	WSYH01001542.1	117173	87791490
scaff_group_002	WSYH01001543.1	117165	87908655
scaff_group_002	WSYH01001544.1	117141	88025796
scaff_group_002	WSYH01001545.1	117128	88142924
scaff_group_002	WSYH01001546.1	117067	88259991
scaff_group_002	WSYH01001547.1	117043	88377034
scaff_group_002	WSYH01001548.1	116952	88493986
scaff_group_002	WSYH01001549.1	116838	88610824
scaff_group_002	WSYH01001550.1	116773	88727597
scaff_group_002	WSYH01001551.1	116746	88844343
scaff_group_002	WSYH01000175.1	292920	89137263
scaff_group_002	WSYH01001552.1	116709	89253972
scaff_group_002	WSYH01001553.1	116674	89370646
scaff_group_002	WSYH01001554.1	116662	89487308
scaff_group_002	WSYH01001555.1	116628	89603936
scaff_group_002	WSYH01001556.1	116603	89720539
scaff_group_002	WSYH01001557.1	116471	89837010
scaff_group_002	WSYH01001558.1	116459	89953469
scaff_group_002	WSYH01001559.1	116447	90069916
scaff_group_002	WSYH01001560.1	116414	90186330
scaff_group_002	WSYH01001561.1	116405	90302735
scaff_group_002	WSYH01000176.1	292242	90594977
scaff_group_002	WSYH01001562.1	116381	90711358
scaff_group_002	WSYH01001563.1	116374	90827732
scaff_group_002	WSYH01001564.1	116303	90944035
scaff_group_002	WSYH01001565.1	116285	91060320
scaff_group_002	WSYH01001566.1	116280	91176600
scaff_group_002	WSYH01001567.1	116153	91292753
scaff_group_002	WSYH01001568.1	116117	91408870
scaff_group_002	WSYH01001569.1	115912	91524782
scaff_group_002	WSYH01001570.1	115822	91640604
scaff_group_002	WSYH01001571.1	115785	91756389
scaff_group_002	WSYH01000177.1	291622	92048011
scaff_group_002	WSYH01001572.1	115771	92163782
scaff_group_002	WSYH01001573.1	115764	92279546
scaff_group_002	WSYH01001574.1	115759	92395305
scaff_group_002	WSYH01001575.1	115618	92510923
scaff_group_002	WSYH01001576.1	115618	92626541
scaff_group_002	WSYH01001577.1	115551	92742092
scaff_group_002	WSYH01001578.1	115547	92857639
scaff_group_002	WSYH01001579.1	115497	92973136
scaff_group_002	WSYH01001580.1	115483	93088619
scaff_group_002	WSYH01001581.1	115466	93204085
scaff_group_002	WSYH01000178.1	291575	93495660
scaff_group_002	WSYH01001582.1	115424	93611084
scaff_group_002	WSYH01001583.1	115382	93726466
scaff_group_002	WSYH01001584.1	115374	93841840
scaff_group_002	WSYH01001585.1	115368	93957208
scaff_group_002	WSYH01001586.1	115291	94072499
scaff_group_002	WSYH01001587.1	115282	94187781
scaff_group_002	WSYH01001588.1	115198	94302979
scaff_group_002	WSYH01001589.1	115161	94418140
scaff_group_002	WSYH01001590.1	115066	94533206
scaff_group_002	WSYH01001591.1	115050	94648256
scaff_group_002	WSYH01000179.1	291567	94939823
scaff_group_002	WSYH01001592.1	114983	95054806
scaff_group_002	WSYH01001593.1	114954	95169760
scaff_group_002	WSYH01001594.1	114812	95284572
scaff_group_002	WSYH01001595.1	114802	95399374
scaff_group_002	WSYH01001596.1	114768	95514142
scaff_group_002	WSYH01001597.1	114732	95628874
scaff_group_002	WSYH01001598.1	114665	95743539
scaff_group_002	WSYH01001599.1	114522	95858061
scaff_group_002	WSYH01001600.1	114502	95972563
scaff_group_002	WSYH01001601.1	114476	96087039
scaff_group_002	WSYH01000180.1	291294	96378333
scaff_group_002	WSYH01001602.1	114214	96492547
scaff_group_002	WSYH01001603.1	114180	96606727
scaff_group_002	WSYH01001604.1	114168	96720895
scaff_group_002	WSYH01001605.1	114128	96835023
scaff_group_002	WSYH01001606.1	114118	96949141
scaff_group_002	WSYH01001607.1	114082	97063223
scaff_group_002	WSYH01001608.1	114050	97177273
scaff_group_002	WSYH01001609.1	114025	97291298
scaff_group_002	WSYH01001610.1	113998	97405296
scaff_group_002	WSYH01001611.1	113993	97519289
scaff_group_002	WSYH01000181.1	291074	97810363
scaff_group_002	WSYH01001612.1	113979	97924342
scaff_group_002	WSYH01001613.1	113910	98038252
scaff_group_002	WSYH01001614.1	113903	98152155
scaff_group_002	WSYH01001615.1	113694	98265849
scaff_group_002	WSYH01001616.1	113530	98379379
scaff_group_002	WSYH01001617.1	113493	98492872
scaff_group_002	WSYH01001618.1	113447	98606319
scaff_group_002	WSYH01001619.1	113394	98719713
scaff_group_002	WSYH01001620.1	113315	98833028
scaff_group_002	WSYH01001621.1	113312	98946340
scaff_group_002	WSYH01000038.1	407072	99353412
scaff_group_002	WSYH01000182.1	290979	99644391
scaff_group_002	WSYH01001622.1	113311	99757702
scaff_group_002	WSYH01001623.1	113311	99871013
scaff_group_002	WSYH01001624.1	113300	99984313
scaff_group_003	WSYH01001625.1	113204	100097517
scaff_group_003	WSYH01001626.1	113179	100210696
scaff_group_003	WSYH01001627.1	113167	100323863
scaff_group_003	WSYH01001628.1	113163	100437026
scaff_group_003	WSYH01001629.1	113135	100550161
scaff_group_003	WSYH01001630.1	113047	100663208
scaff_group_003	WSYH01001631.1	112999	100776207
scaff_group_003	WSYH01000183.1	289131	101065338
scaff_group_003	WSYH01001632.1	112991	101178329
scaff_group_003	WSYH01001633.1	112976	101291305
scaff_group_003	WSYH01001634.1	112913	101404218
scaff_group_003	WSYH01001635.1	112911	101517129
scaff_group_003	WSYH01001636.1	112904	101630033
scaff_group_003	WSYH01001637.1	112832	101742865
scaff_group_003	WSYH01001638.1	112763	101855628
scaff_group_003	WSYH01001639.1	112739	101968367
scaff_group_003	WSYH01001640.1	112735	102081102
scaff_group_003	WSYH01001641.1	112680	102193782
scaff_group_003	WSYH01000184.1	288019	102481801
scaff_group_003	WSYH01001642.1	112664	102594465
scaff_group_003	WSYH01001643.1	112649	102707114
scaff_group_003	WSYH01001644.1	112549	102819663
scaff_group_003	WSYH01001645.1	112528	102932191
scaff_group_003	WSYH01001646.1	112452	103044643
scaff_group_003	WSYH01001647.1	112390	103157033
scaff_group_003	WSYH01001648.1	112325	103269358
scaff_group_003	WSYH01001649.1	112303	103381661
scaff_group_003	WSYH01001650.1	112292	103493953
scaff_group_003	WSYH01001651.1	112271	103606224
scaff_group_003	WSYH01000185.1	287557	103893781
scaff_group_003	WSYH01001652.1	112269	104006050
scaff_group_003	WSYH01001653.1	112263	104118313
scaff_group_003	WSYH01001654.1	112262	104230575
scaff_group_003	WSYH01001655.1	112252	104342827
scaff_group_003	WSYH01001656.1	112209	104455036
scaff_group_003	WSYH01001657.1	112145	104567181
scaff_group_003	WSYH01001658.1	112137	104679318
scaff_group_003	WSYH01001659.1	112046	104791364
scaff_group_003	WSYH01001660.1	112045	104903409
scaff_group_003	WSYH01001661.1	111980	105015389
scaff_group_003	WSYH01000186.1	286007	105301396
scaff_group_003	WSYH01001662.1	111972	105413368
scaff_group_003	WSYH01001663.1	111951	105525319
scaff_group_003	WSYH01001664.1	111940	105637259
scaff_group_003	WSYH01001665.1	111923	105749182
scaff_group_003	WSYH01001666.1	111872	105861054
scaff_group_003	WSYH01001667.1	111840	105972894
scaff_group_003	WSYH01001668.1	111840	106084734
scaff_group_003	WSYH01001669.1	111804	106196538
scaff_group_003	WSYH01001670.1	111785	106308323
scaff_group_003	WSYH01001671.1	111782	106420105
scaff_group_003	WSYH01000187.1	284647	106704752
scaff_group_003	WSYH01001672.1	111766	106816518
scaff_group_003	WSYH01001673.1	111756	106928274
scaff_group_003	WSYH01001674.1	111697	107039971
scaff_group_003	WSYH01001675.1	111688	107151659
scaff_group_003	WSYH01001676.1	111561	107263220
scaff_group_003	WSYH01001677.1	111558	107374778
scaff_group_003	WSYH01001678.1	111529	107486307
scaff_group_003	WSYH01001679.1	111495	107597802
scaff_group_003	WSYH01001680.1	111383	107709185
scaff_group_003	WSYH01001681.1	111318	107820503
scaff_group_003	WSYH01000188.1	284521	108105024
scaff_group_003	WSYH01001682.1	111210	108216234
scaff_group_003	WSYH01001683.1	111187	108327421
scaff_group_003	WSYH01001684.1	111009	108438430
scaff_group_003	WSYH01001685.1	111002	108549432
scaff_group_003	WSYH01001686.1	110992	108660424
scaff_group_003	WSYH01001687.1	110992	108771416
scaff_group_003	WSYH01001688.1	110935	108882351
scaff_group_003	WSYH01001689.1	110876	108993227
scaff_group_003	WSYH01001690.1	110874	109104101
scaff_group_003	WSYH01001691.1	110832	109214933
scaff_group_003	WSYH01000189.1	284311	109499244
scaff_group_003	WSYH01001692.1	110812	109610056
scaff_group_003	WSYH01001693.1	110731	109720787
scaff_group_003	WSYH01001694.1	110665	109831452
scaff_group_003	WSYH01001695.1	110598	109942050
scaff_group_003	WSYH01001696.1	110538	110052588
scaff_group_003	WSYH01001697.1	110392	110162980
scaff_group_003	WSYH01001698.1	110352	110273332
scaff_group_003	WSYH01001699.1	110344	110383676
scaff_group_003	WSYH01001700.1	110322	110493998
scaff_group_003	WSYH01001701.1	110315	110604313
scaff_group_003	WSYH01000190.1	282843	110887156
scaff_group_003	WSYH01001702.1	110232	110997388
scaff_group_003	WSYH01001703.1	110224	111107612
scaff_group_003	WSYH01001704.1	110155	111217767
scaff_group_003	WSYH01001705.1	110099	111327866
scaff_group_003	WSYH01001706.1	110069	111437935
scaff_group_003	WSYH01001707.1	110051	111547986
scaff_group_003	WSYH01001708.1	109941	111657927
scaff_group_003	WSYH01001709.1	109919	111767846
scaff_group_003	WSYH01001710.1	109861	111877707
scaff_group_003	WSYH01001711.1	109860	111987567
scaff_group_003	WSYH01000191.1	282589	112270156
scaff_group_003	WSYH01001712.1	109839	112379995
scaff_group_003	WSYH01001713.1	109570	112489565
scaff_group_003	WSYH01001714.1	109541	112599106
scaff_group_003	WSYH01001715.1	109531	112708637
scaff_group_003	WSYH01001716.1	109468	112818105
scaff_group_003	WSYH01001717.1	109461	112927566
scaff_group_003	WSYH01001718.1	109375	113036941
scaff_group_003	WSYH01001719.1	109373	113146314
scaff_group_003	WSYH01001720.1	109309	113255623
scaff_group_003	WSYH01001721.1	109242	113364865
scaff_group_003	WSYH01000039.1	403113	113767978
scaff_group_003	WSYH01000192.1	282431	114050409
scaff_group_003	WSYH01001722.1	109235	114159644
scaff_group_003	WSYH01001723.1	109233	114268877
scaff_group_003	WSYH01001724.1	109206	114378083
scaff_group_003	WSYH01001725.1	109181	114487264
scaff_group_003	WSYH01001726.1	109110	114596374
scaff_group_003	WSYH01001727.1	109090	114705464
scaff_group_003	WSYH01001728.1	109086	114814550
scaff_group_003	WSYH01001729.1	109044	114923594
scaff_group_003	WSYH01001730.1	108973	115032567
scaff_group_003	WSYH01001731.1	108970	115141537
scaff_group_003	WSYH01000193.1	281654	115423191
scaff_group_003	WSYH01001732.1	108922	115532113
scaff_group_003	WSYH01001733.1	108877	115640990
scaff_group_003	WSYH01001734.1	108828	115749818
scaff_group_003	WSYH01001735.1	108827	115858645
scaff_group_003	WSYH01001736.1	108821	115967466
scaff_group_003	WSYH01001737.1	108806	116076272
scaff_group_003	WSYH01001738.1	108786	116185058
scaff_group_003	WSYH01001739.1	108753	116293811
scaff_group_003	WSYH01001740.1	108694	116402505
scaff_group_003	WSYH01001741.1	108694	116511199
scaff_group_003	WSYH01000194.1	281086	116792285
scaff_group_003	WSYH01001742.1	108655	116900940
scaff_group_003	WSYH01001743.1	108628	117009568
scaff_group_003	WSYH01001744.1	108603	117118171
scaff_group_003	WSYH01001745.1	108590	117226761
scaff_group_003	WSYH01001746.1	108512	117335273
scaff_group_003	WSYH01001747.1	108451	117443724
scaff_group_003	WSYH01001748.1	108400	117552124
scaff_group_003	WSYH01001749.1	108293	117660417
scaff_group_003	WSYH01001750.1	108283	117768700
scaff_group_003	WSYH01001751.1	108247	117876947
scaff_group_003	WSYH01000195.1	281023	118157970
scaff_group_003	WSYH01001752.1	108232	118266202
scaff_group_003	WSYH01001753.1	108195	118374397
scaff_group_003	WSYH01001754.1	108185	118482582
scaff_group_003	WSYH01001755.1	108109	118590691
scaff_group_003	WSYH01001756.1	108101	118698792
scaff_group_003	WSYH01001757.1	108075	118806867
scaff_group_003	WSYH01001758.1	108009	118914876
scaff_group_003	WSYH01001759.1	107999	119022875
scaff_group_003	WSYH01001760.1	107996	119130871
scaff_group_003	WSYH01001761.1	107970	119238841
scaff_group_003	WSYH01000196.1	278764	119517605
scaff_group_003	WSYH01001762.1	107885	119625490
scaff_group_003	WSYH01001763.1	107873	119733363
scaff_group_003	WSYH01001764.1	107848	119841211
scaff_group_003	WSYH01001765.1	107694	119948905
scaff_group_003	WSYH01001766.1	107677	120056582
scaff_group_003	WSYH01001767.1	107620	120164202
scaff_group_003	WSYH01001768.1	107579	120271781
scaff_group_003	WSYH01001769.1	107578	120379359
scaff_group_003	WSYH01001770.1	107468	120486827
scaff_group_003	WSYH01001771.1	107418	120594245
scaff_group_003	WSYH01000197.1	278629	120872874
scaff_group_003	WSYH01001772.1	107379	120980253
scaff_group_003	WSYH01001773.1	107340	121087593
scaff_group_003	WSYH01001774.1	107162	121194755
scaff_group_003	WSYH01001775.1	107118	121301873
scaff_group_003	WSYH01001776.1	107107	121408980
scaff_group_003	WSYH01001777.1	106913	121515893
scaff_group_003	WSYH01001778.1	106894	121622787
scaff_group_003	WSYH01001779.1	106866	121729653
scaff_group_003	WSYH01001780.1	106845	121836498
scaff_group_003	WSYH01001781.1	106835	121943333
scaff_group_003	WSYH01000198.1	277840	122221173
scaff_group_003	WSYH01001782.1	106800	122327973
scaff_group_003	WSYH01001783.1	106762	122434735
scaff_group_003	WSYH01001784.1	106733	122541468
scaff_group_003	WSYH01001785.1	106666	122648134
scaff_group_003	WSYH01001786.1	106665	122754799
scaff_group_003	WSYH01001787.1	106641	122861440
scaff_group_003	WSYH01001788.1	106628	122968068
scaff_group_003	WSYH01001789.1	106612	123074680
scaff_group_003	WSYH01001790.1	106554	123181234
scaff_group_003	WSYH01001791.1	106510	123287744
scaff_group_003	WSYH01000199.1	277775	123565519
scaff_group_003	WSYH01001792.1	106491	123672010
scaff_group_003	WSYH01001793.1	106476	123778486
scaff_group_003	WSYH01001794.1	106425	123884911
scaff_group_003	WSYH01001795.1	106407	123991318
scaff_group_003	WSYH01001796.1	106337	124097655
scaff_group_003	WSYH01001797.1	106323	124203978
scaff_group_003	WSYH01001798.1	106284	124310262
scaff_group_003	WSYH01001799.1	106272	124416534
scaff_group_003	WSYH01001800.1	106246	124522780
scaff_group_003	WSYH01001801.1	106240	124629020
scaff_group_003	WSYH01000200.1	275789	124904809
scaff_group_003	WSYH01001802.1	106168	125010977
scaff_group_003	WSYH01001803.1	106079	125117056
scaff_group_003	WSYH01001804.1	106072	125223128
scaff_group_003	WSYH01001805.1	106027	125329155
scaff_group_003	WSYH01001806.1	105995	125435150
scaff_group_003	WSYH01001807.1	105983	125541133
scaff_group_003	WSYH01001808.1	105980	125647113
scaff_group_003	WSYH01001809.1	105951	125753064
scaff_group_003	WSYH01001810.1	105835	125858899
scaff_group_003	WSYH01001811.1	105818	125964717
scaff_group_003	WSYH01000201.1	274522	126239239
scaff_group_003	WSYH01001812.1	105798	126345037
scaff_group_003	WSYH01001813.1	105788	126450825
scaff_group_003	WSYH01001814.1	105787	126556612
scaff_group_003	WSYH01001815.1	105750	126662362
scaff_group_003	WSYH01001816.1	105749	126768111
scaff_group_003	WSYH01001817.1	105690	126873801
scaff_group_003	WSYH01001818.1	105653	126979454
scaff_group_003	WSYH01001819.1	105640	127085094
scaff_group_003	WSYH01001820.1	105493	127190587
scaff_group_003	WSYH01001821.1	105445	127296032
scaff_group_003	WSYH01000040.1	401773	127697805
scaff_group_003	WSYH01000202.1	274192	127971997
scaff_group_003	WSYH01001822.1	105417	128077414
scaff_group_003	WSYH01001823.1	105381	128182795
scaff_group_003	WSYH01001824.1	105349	128288144
scaff_group_003	WSYH01001825.1	105325	128393469
scaff_group_003	WSYH01001826.1	105322	128498791
scaff_group_003	WSYH01001827.1	105302	128604093
scaff_group_003	WSYH01001828.1	105229	128709322
scaff_group_003	WSYH01001829.1	105101	128814423
scaff_group_003	WSYH01001830.1	105086	128919509
scaff_group_003	WSYH01001831.1	105062	129024571
scaff_group_003	WSYH01000203.1	273335	129297906
scaff_group_003	WSYH01001832.1	105052	129402958
scaff_group_003	WSYH01001833.1	105031	129507989
scaff_group_003	WSYH01001834.1	105024	129613013
scaff_group_003	WSYH01001835.1	105017	129718030
scaff_group_003	WSYH01001836.1	104927	129822957
scaff_group_003	WSYH01001837.1	104836	129927793
scaff_group_003	WSYH01001838.1	104832	130032625
scaff_group_003	WSYH01001839.1	104778	130137403
scaff_group_003	WSYH01001840.1	104722	130242125
scaff_group_003	WSYH01001841.1	104645	130346770
scaff_group_003	WSYH01000204.1	273143	130619913
scaff_group_003	WSYH01001842.1	104644	130724557
scaff_group_003	WSYH01001843.1	104642	130829199
scaff_group_003	WSYH01001844.1	104627	130933826
scaff_group_003	WSYH01001845.1	104591	131038417
scaff_group_003	WSYH01001846.1	104573	131142990
scaff_group_003	WSYH01001847.1	104516	131247506
scaff_group_003	WSYH01001848.1	104395	131351901
scaff_group_003	WSYH01001849.1	104358	131456259
scaff_group_003	WSYH01001850.1	104334	131560593
scaff_group_003	WSYH01001851.1	104318	131664911
scaff_group_003	WSYH01000205.1	272420	131937331
scaff_group_003	WSYH01001852.1	104310	132041641
scaff_group_003	WSYH01001853.1	104303	132145944
scaff_group_003	WSYH01001854.1	104282	132250226
scaff_group_003	WSYH01001855.1	104256	132354482
scaff_group_003	WSYH01001856.1	104243	132458725
scaff_group_003	WSYH01001857.1	104001	132562726
scaff_group_003	WSYH01001858.1	103985	132666711
scaff_group_003	WSYH01001859.1	103984	132770695
scaff_group_003	WSYH01001860.1	103940	132874635
scaff_group_003	WSYH01001861.1	103872	132978507
scaff_group_003	WSYH01000206.1	271464	133249971
scaff_group_003	WSYH01001862.1	103784	133353755
scaff_group_003	WSYH01001863.1	103776	133457531
scaff_group_003	WSYH01001864.1	103663	133561194
scaff_group_003	WSYH01001865.1	103663	133664857
scaff_group_003	WSYH01001866.1	103570	133768427
scaff_group_003	WSYH01001867.1	103530	133871957
scaff_group_003	WSYH01001868.1	103524	133975481
scaff_group_003	WSYH01001869.1	103517	134078998
scaff_group_003	WSYH01001870.1	103503	134182501
scaff_group_003	WSYH01001871.1	103429	134285930
scaff_group_003	WSYH01000207.1	271266	134557196
scaff_group_003	WSYH01001872.1	103349	134660545
scaff_group_003	WSYH01001873.1	103305	134763850
scaff_group_003	WSYH01001874.1	103299	134867149
scaff_group_003	WSYH01001875.1	103266	134970415
scaff_group_003	WSYH01001876.1	103242	135073657
scaff_group_003	WSYH01001877.1	103191	135176848
scaff_group_003	WSYH01001878.1	103174	135280022
