id	scatter_idx	chrom	start	end	scatter_length
scaff_group_001	scat_0002	WSYH01001044.1	1	144893	4984153
scaff_group_001	scat_0002	WSYH01001045.1	1	144876	4984153
scaff_group_001	scat_0002	WSYH01001046.1	1	144750	4984153
scaff_group_001	scat_0002	WSYH01001047.1	1	144742	4984153
scaff_group_001	scat_0002	WSYH01001048.1	1	144695	4984153
scaff_group_001	scat_0002	WSYH01001049.1	1	144531	4984153
scaff_group_001	scat_0002	WSYH01001050.1	1	144353	4984153
scaff_group_001	scat_0002	WSYH01001051.1	1	144027	4984153
scaff_group_001	scat_0002	WSYH01000125.1	1	318992	4984153
scaff_group_001	scat_0002	WSYH01001052.1	1	143966	4984153
scaff_group_001	scat_0002	WSYH01001053.1	1	143913	4984153
scaff_group_001	scat_0002	WSYH01001054.1	1	143866	4984153
scaff_group_001	scat_0002	WSYH01001055.1	1	143766	4984153
scaff_group_001	scat_0002	WSYH01001056.1	1	143697	4984153
scaff_group_001	scat_0002	WSYH01001057.1	1	143569	4984153
scaff_group_001	scat_0002	WSYH01001058.1	1	143503	4984153
scaff_group_001	scat_0002	WSYH01001059.1	1	143479	4984153
scaff_group_001	scat_0002	WSYH01001060.1	1	143335	4984153
scaff_group_001	scat_0002	WSYH01001061.1	1	143167	4984153
scaff_group_001	scat_0002	WSYH01000126.1	1	318873	4984153
scaff_group_001	scat_0002	WSYH01001062.1	1	143117	4984153
scaff_group_001	scat_0002	WSYH01001063.1	1	143071	4984153
scaff_group_001	scat_0002	WSYH01001064.1	1	143058	4984153
scaff_group_001	scat_0002	WSYH01001065.1	1	143010	4984153
scaff_group_001	scat_0002	WSYH01001066.1	1	142838	4984153
scaff_group_001	scat_0002	WSYH01001067.1	1	142778	4984153
scaff_group_001	scat_0002	WSYH01001068.1	1	142762	4984153
scaff_group_001	scat_0002	WSYH01001069.1	1	142702	4984153
scaff_group_001	scat_0003	WSYH01001070.1	1	142699	4930154
scaff_group_001	scat_0003	WSYH01001071.1	1	142688	4930154
scaff_group_001	scat_0003	WSYH01000127.1	1	318419	4930154
scaff_group_001	scat_0003	WSYH01001072.1	1	142663	4930154
scaff_group_001	scat_0003	WSYH01001073.1	1	142619	4930154
scaff_group_001	scat_0003	WSYH01001074.1	1	142611	4930154
scaff_group_001	scat_0003	WSYH01001075.1	1	142513	4930154
scaff_group_001	scat_0003	WSYH01001076.1	1	142452	4930154
scaff_group_001	scat_0003	WSYH01001077.1	1	142314	4930154
scaff_group_001	scat_0003	WSYH01001078.1	1	142234	4930154
scaff_group_001	scat_0003	WSYH01001079.1	1	142196	4930154
scaff_group_001	scat_0003	WSYH01001080.1	1	142188	4930154
scaff_group_001	scat_0003	WSYH01001081.1	1	142148	4930154
scaff_group_001	scat_0003	WSYH01000128.1	1	317993	4930154
scaff_group_001	scat_0003	WSYH01001082.1	1	142137	4930154
scaff_group_001	scat_0003	WSYH01001083.1	1	142089	4930154
scaff_group_001	scat_0003	WSYH01001084.1	1	142043	4930154
scaff_group_001	scat_0003	WSYH01001085.1	1	142001	4930154
scaff_group_001	scat_0003	WSYH01001086.1	1	141942	4930154
scaff_group_001	scat_0003	WSYH01001087.1	1	141913	4930154
scaff_group_001	scat_0003	WSYH01001088.1	1	141881	4930154
scaff_group_001	scat_0003	WSYH01001089.1	1	141739	4930154
scaff_group_001	scat_0003	WSYH01001090.1	1	141696	4930154
scaff_group_001	scat_0003	WSYH01001091.1	1	141692	4930154
scaff_group_001	scat_0003	WSYH01000129.1	1	315895	4930154
scaff_group_001	scat_0003	WSYH01001092.1	1	141681	4930154
scaff_group_001	scat_0003	WSYH01001093.1	1	141573	4930154
scaff_group_001	scat_0003	WSYH01001094.1	1	141568	4930154
scaff_group_001	scat_0003	WSYH01001095.1	1	141553	4930154
scaff_group_001	scat_0003	WSYH01001096.1	1	141508	4930154
scaff_group_001	scat_0003	WSYH01001097.1	1	141506	4930154
scaff_group_001	scat_0004	WSYH01001098.1	1	141455	4894293
scaff_group_001	scat_0004	WSYH01001099.1	1	141441	4894293
scaff_group_001	scat_0004	WSYH01001100.1	1	141426	4894293
scaff_group_001	scat_0004	WSYH01001101.1	1	141393	4894293
scaff_group_001	scat_0004	WSYH01000130.1	1	315321	4894293
scaff_group_001	scat_0004	WSYH01001102.1	1	141340	4894293
scaff_group_001	scat_0004	WSYH01001103.1	1	141295	4894293
scaff_group_001	scat_0004	WSYH01001104.1	1	141263	4894293
scaff_group_001	scat_0004	WSYH01001105.1	1	141145	4894293
scaff_group_001	scat_0004	WSYH01001106.1	1	141120	4894293
scaff_group_001	scat_0004	WSYH01001107.1	1	141070	4894293
scaff_group_001	scat_0004	WSYH01001108.1	1	141025	4894293
scaff_group_001	scat_0004	WSYH01001109.1	1	140990	4894293
scaff_group_001	scat_0004	WSYH01001110.1	1	140962	4894293
scaff_group_001	scat_0004	WSYH01001111.1	1	140892	4894293
scaff_group_001	scat_0004	WSYH01000131.1	1	315122	4894293
scaff_group_001	scat_0004	WSYH01001112.1	1	140817	4894293
scaff_group_001	scat_0004	WSYH01001113.1	1	140807	4894293
scaff_group_001	scat_0004	WSYH01001114.1	1	140747	4894293
scaff_group_001	scat_0004	WSYH01001115.1	1	140715	4894293
scaff_group_001	scat_0004	WSYH01001116.1	1	140612	4894293
scaff_group_001	scat_0004	WSYH01001117.1	1	140414	4894293
scaff_group_001	scat_0004	WSYH01001118.1	1	140273	4894293
scaff_group_001	scat_0004	WSYH01001119.1	1	140187	4894293
scaff_group_001	scat_0004	WSYH01001120.1	1	140173	4894293
scaff_group_001	scat_0004	WSYH01001121.1	1	140172	4894293
scaff_group_001	scat_0004	WSYH01000033.1	1	427237	4894293
scaff_group_001	scat_0004	WSYH01000132.1	1	314801	4894293
scaff_group_001	scat_0004	WSYH01001122.1	1	140078	4894293
scaff_group_001	scat_0005	WSYH01001123.1	1	139877	4974899
scaff_group_001	scat_0005	WSYH01001124.1	1	139802	4974899
scaff_group_001	scat_0005	WSYH01001125.1	1	139758	4974899
scaff_group_001	scat_0005	WSYH01001126.1	1	139754	4974899
scaff_group_001	scat_0005	WSYH01001127.1	1	139752	4974899
scaff_group_001	scat_0005	WSYH01001128.1	1	139672	4974899
scaff_group_001	scat_0005	WSYH01001129.1	1	139614	4974899
scaff_group_001	scat_0005	WSYH01001130.1	1	139556	4974899
scaff_group_001	scat_0005	WSYH01001131.1	1	139544	4974899
scaff_group_001	scat_0005	WSYH01000133.1	1	314771	4974899
scaff_group_001	scat_0005	WSYH01001132.1	1	139460	4974899
scaff_group_001	scat_0005	WSYH01001133.1	1	139389	4974899
scaff_group_001	scat_0005	WSYH01001134.1	1	139255	4974899
scaff_group_001	scat_0005	WSYH01001135.1	1	139248	4974899
scaff_group_001	scat_0005	WSYH01001136.1	1	139069	4974899
scaff_group_001	scat_0005	WSYH01001137.1	1	138968	4974899
scaff_group_001	scat_0005	WSYH01001138.1	1	138894	4974899
scaff_group_001	scat_0005	WSYH01001139.1	1	138821	4974899
scaff_group_001	scat_0005	WSYH01001140.1	1	138746	4974899
scaff_group_001	scat_0005	WSYH01001141.1	1	138723	4974899
scaff_group_001	scat_0005	WSYH01000134.1	1	314491	4974899
scaff_group_001	scat_0005	WSYH01001142.1	1	138699	4974899
scaff_group_001	scat_0005	WSYH01001143.1	1	138550	4974899
scaff_group_001	scat_0005	WSYH01001144.1	1	138531	4974899
scaff_group_001	scat_0005	WSYH01001145.1	1	138461	4974899
scaff_group_001	scat_0005	WSYH01001146.1	1	138382	4974899
scaff_group_001	scat_0005	WSYH01001147.1	1	138338	4974899
scaff_group_001	scat_0005	WSYH01001148.1	1	138279	4974899
scaff_group_001	scat_0005	WSYH01001149.1	1	138269	4974899
scaff_group_001	scat_0005	WSYH01001150.1	1	138264	4974899
scaff_group_001	scat_0005	WSYH01001151.1	1	138243	4974899
scaff_group_001	scat_0005	WSYH01000135.1	1	313719	4974899
scaff_group_001	scat_0006	WSYH01001152.1	1	138237	4751390
scaff_group_001	scat_0006	WSYH01001153.1	1	138232	4751390
scaff_group_001	scat_0006	WSYH01001154.1	1	138216	4751390
scaff_group_001	scat_0006	WSYH01001155.1	1	138215	4751390
scaff_group_001	scat_0006	WSYH01001156.1	1	138040	4751390
scaff_group_001	scat_0006	WSYH01001157.1	1	138013	4751390
scaff_group_001	scat_0006	WSYH01001158.1	1	138000	4751390
scaff_group_001	scat_0006	WSYH01001159.1	1	137941	4751390
scaff_group_001	scat_0006	WSYH01001160.1	1	137797	4751390
scaff_group_001	scat_0006	WSYH01001161.1	1	137791	4751390
scaff_group_001	scat_0006	WSYH01000136.1	1	312915	4751390
scaff_group_001	scat_0006	WSYH01001162.1	1	137768	4751390
scaff_group_001	scat_0006	WSYH01001163.1	1	137734	4751390
scaff_group_001	scat_0006	WSYH01001164.1	1	137603	4751390
scaff_group_001	scat_0006	WSYH01001165.1	1	137585	4751390
scaff_group_001	scat_0006	WSYH01001166.1	1	137584	4751390
scaff_group_001	scat_0006	WSYH01001167.1	1	137513	4751390
scaff_group_001	scat_0006	WSYH01001168.1	1	137495	4751390
scaff_group_001	scat_0006	WSYH01001169.1	1	137408	4751390
scaff_group_001	scat_0006	WSYH01001170.1	1	137383	4751390
scaff_group_001	scat_0006	WSYH01001171.1	1	137370	4751390
scaff_group_001	scat_0006	WSYH01000137.1	1	312441	4751390
scaff_group_001	scat_0006	WSYH01001172.1	1	137321	4751390
scaff_group_001	scat_0006	WSYH01001173.1	1	137231	4751390
scaff_group_001	scat_0006	WSYH01001174.1	1	137230	4751390
scaff_group_001	scat_0006	WSYH01001175.1	1	137227	4751390
scaff_group_001	scat_0006	WSYH01001176.1	1	136944	4751390
scaff_group_001	scat_0006	WSYH01001177.1	1	136931	4751390
scaff_group_001	scat_0006	WSYH01001178.1	1	136839	4751390
scaff_group_001	scat_0006	WSYH01001179.1	1	136829	4751390
scaff_group_001	scat_0006	WSYH01001180.1	1	136820	4751390
scaff_group_001	scat_0006	WSYH01001181.1	1	136737	4751390
scaff_group_001	scat_0007	WSYH01000138.1	1	310512	4998158
scaff_group_001	scat_0007	WSYH01001182.1	1	136594	4998158
scaff_group_001	scat_0007	WSYH01001183.1	1	136499	4998158
scaff_group_001	scat_0007	WSYH01001184.1	1	136493	4998158
scaff_group_001	scat_0007	WSYH01001185.1	1	136487	4998158
scaff_group_001	scat_0007	WSYH01001186.1	1	136467	4998158
scaff_group_001	scat_0007	WSYH01001187.1	1	136410	4998158
scaff_group_001	scat_0007	WSYH01001188.1	1	136301	4998158
scaff_group_001	scat_0007	WSYH01001189.1	1	136181	4998158
scaff_group_001	scat_0007	WSYH01001190.1	1	135991	4998158
scaff_group_001	scat_0007	WSYH01001191.1	1	135946	4998158
scaff_group_001	scat_0007	WSYH01000139.1	1	310216	4998158
scaff_group_001	scat_0007	WSYH01001192.1	1	135802	4998158
scaff_group_001	scat_0007	WSYH01001193.1	1	135749	4998158
scaff_group_001	scat_0007	WSYH01001194.1	1	135728	4998158
scaff_group_001	scat_0007	WSYH01001195.1	1	135651	4998158
scaff_group_001	scat_0007	WSYH01001196.1	1	135431	4998158
scaff_group_001	scat_0007	WSYH01001197.1	1	135330	4998158
scaff_group_001	scat_0007	WSYH01001198.1	1	135301	4998158
scaff_group_001	scat_0007	WSYH01001199.1	1	135295	4998158
scaff_group_001	scat_0007	WSYH01001200.1	1	135290	4998158
scaff_group_001	scat_0007	WSYH01001201.1	1	135200	4998158
scaff_group_001	scat_0007	WSYH01000140.1	1	310190	4998158
scaff_group_001	scat_0007	WSYH01001202.1	1	135184	4998158
scaff_group_001	scat_0007	WSYH01001203.1	1	135044	4998158
scaff_group_001	scat_0007	WSYH01001204.1	1	135039	4998158
scaff_group_001	scat_0007	WSYH01001205.1	1	134867	4998158
scaff_group_001	scat_0007	WSYH01001206.1	1	134863	4998158
scaff_group_001	scat_0007	WSYH01001207.1	1	134862	4998158
scaff_group_001	scat_0007	WSYH01001208.1	1	134859	4998158
scaff_group_001	scat_0007	WSYH01001209.1	1	134837	4998158
scaff_group_001	scat_0007	WSYH01001210.1	1	134773	4998158
scaff_group_001	scat_0007	WSYH01001211.1	1	134766	4998158
scaff_group_001	scat_0008	WSYH01000141.1	1	309767	4964262
scaff_group_001	scat_0008	WSYH01001212.1	1	134754	4964262
scaff_group_001	scat_0008	WSYH01001213.1	1	134695	4964262
scaff_group_001	scat_0008	WSYH01001214.1	1	134678	4964262
scaff_group_001	scat_0008	WSYH01001215.1	1	134552	4964262
scaff_group_001	scat_0008	WSYH01001216.1	1	134537	4964262
scaff_group_001	scat_0008	WSYH01001217.1	1	134436	4964262
scaff_group_001	scat_0008	WSYH01001218.1	1	134425	4964262
scaff_group_001	scat_0008	WSYH01001219.1	1	134346	4964262
scaff_group_001	scat_0008	WSYH01001220.1	1	134133	4964262
scaff_group_001	scat_0008	WSYH01001221.1	1	134119	4964262
scaff_group_001	scat_0008	WSYH01000034.1	1	422715	4964262
scaff_group_001	scat_0008	WSYH01000142.1	1	308971	4964262
scaff_group_001	scat_0008	WSYH01001222.1	1	133962	4964262
scaff_group_001	scat_0008	WSYH01001223.1	1	133962	4964262
scaff_group_001	scat_0008	WSYH01001224.1	1	133952	4964262
scaff_group_001	scat_0008	WSYH01001225.1	1	133936	4964262
scaff_group_001	scat_0008	WSYH01001226.1	1	133828	4964262
scaff_group_001	scat_0008	WSYH01001227.1	1	133773	4964262
scaff_group_001	scat_0008	WSYH01001228.1	1	133742	4964262
scaff_group_001	scat_0008	WSYH01001229.1	1	133622	4964262
scaff_group_001	scat_0008	WSYH01001230.1	1	133581	4964262
scaff_group_001	scat_0008	WSYH01001231.1	1	133481	4964262
scaff_group_001	scat_0008	WSYH01000143.1	1	308460	4964262
scaff_group_001	scat_0008	WSYH01001232.1	1	133350	4964262
scaff_group_001	scat_0008	WSYH01001233.1	1	133212	4964262
scaff_group_001	scat_0008	WSYH01001234.1	1	133197	4964262
scaff_group_001	scat_0008	WSYH01001235.1	1	133071	4964262
scaff_group_001	scat_0008	WSYH01001236.1	1	133051	4964262
scaff_group_001	scat_0008	WSYH01001237.1	1	133051	4964262
scaff_group_001	scat_0008	WSYH01001238.1	1	132903	4964262
scaff_group_001	scat_0009	WSYH01001239.1	1	132864	4892527
scaff_group_001	scat_0009	WSYH01001240.1	1	132854	4892527
scaff_group_001	scat_0009	WSYH01001241.1	1	132842	4892527
scaff_group_001	scat_0009	WSYH01000144.1	1	308076	4892527
scaff_group_001	scat_0009	WSYH01001242.1	1	132807	4892527
scaff_group_001	scat_0009	WSYH01001243.1	1	132790	4892527
scaff_group_001	scat_0009	WSYH01001244.1	1	132769	4892527
scaff_group_001	scat_0009	WSYH01001245.1	1	132714	4892527
scaff_group_001	scat_0009	WSYH01001246.1	1	132702	4892527
scaff_group_001	scat_0009	WSYH01001247.1	1	132643	4892527
scaff_group_001	scat_0009	WSYH01001248.1	1	132575	4892527
scaff_group_001	scat_0009	WSYH01001249.1	1	132552	4892527
scaff_group_001	scat_0009	WSYH01001250.1	1	132505	4892527
scaff_group_001	scat_0009	WSYH01001251.1	1	132469	4892527
scaff_group_001	scat_0009	WSYH01000145.1	1	307996	4892527
scaff_group_001	scat_0009	WSYH01001252.1	1	132453	4892527
scaff_group_001	scat_0009	WSYH01001253.1	1	132424	4892527
scaff_group_001	scat_0009	WSYH01001254.1	1	132313	4892527
scaff_group_001	scat_0009	WSYH01001255.1	1	132297	4892527
scaff_group_001	scat_0009	WSYH01001256.1	1	132269	4892527
scaff_group_001	scat_0009	WSYH01001257.1	1	132178	4892527
scaff_group_001	scat_0009	WSYH01001258.1	1	132158	4892527
scaff_group_001	scat_0009	WSYH01001259.1	1	132067	4892527
scaff_group_001	scat_0009	WSYH01001260.1	1	132034	4892527
scaff_group_001	scat_0009	WSYH01001261.1	1	131811	4892527
scaff_group_001	scat_0009	WSYH01000146.1	1	307993	4892527
scaff_group_001	scat_0009	WSYH01001262.1	1	131809	4892527
scaff_group_001	scat_0009	WSYH01001263.1	1	131738	4892527
scaff_group_001	scat_0009	WSYH01001264.1	1	131711	4892527
scaff_group_001	scat_0009	WSYH01001265.1	1	131652	4892527
scaff_group_001	scat_0009	WSYH01001266.1	1	131582	4892527
scaff_group_001	scat_0009	WSYH01001267.1	1	131468	4892527
scaff_group_001	scat_0009	WSYH01001268.1	1	131412	4892527
scaff_group_001	scat_0010	WSYH01001269.1	1	131177	4959606
scaff_group_001	scat_0010	WSYH01001270.1	1	131070	4959606
scaff_group_001	scat_0010	WSYH01001271.1	1	131006	4959606
scaff_group_001	scat_0010	WSYH01000147.1	1	307367	4959606
scaff_group_001	scat_0010	WSYH01001272.1	1	130989	4959606
scaff_group_001	scat_0010	WSYH01001273.1	1	130975	4959606
scaff_group_001	scat_0010	WSYH01001274.1	1	130974	4959606
scaff_group_001	scat_0010	WSYH01001275.1	1	130923	4959606
scaff_group_001	scat_0010	WSYH01001276.1	1	130916	4959606
scaff_group_001	scat_0010	WSYH01001277.1	1	130730	4959606
scaff_group_001	scat_0010	WSYH01001278.1	1	130608	4959606
scaff_group_001	scat_0010	WSYH01001279.1	1	130450	4959606
scaff_group_001	scat_0010	WSYH01001280.1	1	130404	4959606
scaff_group_001	scat_0010	WSYH01001281.1	1	130285	4959606
scaff_group_001	scat_0010	WSYH01000148.1	1	307121	4959606
scaff_group_001	scat_0010	WSYH01001282.1	1	130242	4959606
scaff_group_001	scat_0010	WSYH01001283.1	1	130190	4959606
scaff_group_001	scat_0010	WSYH01001284.1	1	130176	4959606
scaff_group_001	scat_0010	WSYH01001285.1	1	130163	4959606
scaff_group_001	scat_0010	WSYH01001286.1	1	130147	4959606
scaff_group_001	scat_0010	WSYH01001287.1	1	130145	4959606
scaff_group_001	scat_0010	WSYH01001288.1	1	130111	4959606
scaff_group_001	scat_0010	WSYH01001289.1	1	129945	4959606
scaff_group_001	scat_0010	WSYH01001290.1	1	129890	4959606
scaff_group_001	scat_0010	WSYH01001291.1	1	129842	4959606
scaff_group_001	scat_0010	WSYH01000149.1	1	306752	4959606
scaff_group_001	scat_0010	WSYH01001292.1	1	129773	4959606
scaff_group_001	scat_0010	WSYH01001293.1	1	129736	4959606
scaff_group_001	scat_0010	WSYH01001294.1	1	129729	4959606
scaff_group_001	scat_0010	WSYH01001295.1	1	129729	4959606
scaff_group_001	scat_0010	WSYH01001296.1	1	129641	4959606
scaff_group_001	scat_0010	WSYH01001297.1	1	129562	4959606
scaff_group_001	scat_0010	WSYH01001298.1	1	129423	4959606
scaff_group_001	scat_0010	WSYH01001299.1	1	129415	4959606
scaff_group_001	scat_0011	WSYH01001300.1	1	129393	824224
scaff_group_001	scat_0011	WSYH01001301.1	1	129388	824224
scaff_group_001	scat_0011	WSYH01000150.1	1	306748	824224
scaff_group_001	scat_0011	WSYH01001302.1	1	129362	824224
scaff_group_001	scat_0011	WSYH01001303.1	1	129333	824224
scaff_group_002	scat_0001	WSYH01001304.1	1	129325	4934090
scaff_group_002	scat_0001	WSYH01001305.1	1	129300	4934090
scaff_group_002	scat_0001	WSYH01001306.1	1	129258	4934090
scaff_group_002	scat_0001	WSYH01001307.1	1	129166	4934090
scaff_group_002	scat_0001	WSYH01001308.1	1	129147	4934090
scaff_group_002	scat_0001	WSYH01001309.1	1	129085	4934090
scaff_group_002	scat_0001	WSYH01001310.1	1	128988	4934090
scaff_group_002	scat_0001	WSYH01001311.1	1	128902	4934090
scaff_group_002	scat_0001	WSYH01000151.1	1	306367	4934090
scaff_group_002	scat_0001	WSYH01001312.1	1	128837	4934090
scaff_group_002	scat_0001	WSYH01001313.1	1	128549	4934090
scaff_group_002	scat_0001	WSYH01001314.1	1	128541	4934090
scaff_group_002	scat_0001	WSYH01001315.1	1	128488	4934090
scaff_group_002	scat_0001	WSYH01001316.1	1	128217	4934090
scaff_group_002	scat_0001	WSYH01001317.1	1	128207	4934090
scaff_group_002	scat_0001	WSYH01001318.1	1	128190	4934090
scaff_group_002	scat_0001	WSYH01001319.1	1	128181	4934090
scaff_group_002	scat_0001	WSYH01001320.1	1	128079	4934090
scaff_group_002	scat_0001	WSYH01001321.1	1	128058	4934090
scaff_group_002	scat_0001	WSYH01000035.1	1	422370	4934090
scaff_group_002	scat_0001	WSYH01000152.1	1	305847	4934090
scaff_group_002	scat_0001	WSYH01001322.1	1	127997	4934090
scaff_group_002	scat_0001	WSYH01001323.1	1	127927	4934090
scaff_group_002	scat_0001	WSYH01001324.1	1	127833	4934090
scaff_group_002	scat_0001	WSYH01001325.1	1	127807	4934090
scaff_group_002	scat_0001	WSYH01001326.1	1	127767	4934090
scaff_group_002	scat_0001	WSYH01001327.1	1	127746	4934090
scaff_group_002	scat_0001	WSYH01001328.1	1	127742	4934090
scaff_group_002	scat_0001	WSYH01001329.1	1	127712	4934090
scaff_group_002	scat_0001	WSYH01001330.1	1	127645	4934090
scaff_group_002	scat_0001	WSYH01001331.1	1	127498	4934090
scaff_group_002	scat_0001	WSYH01000153.1	1	305314	4934090
scaff_group_002	scat_0002	WSYH01001332.1	1	127376	4960826
scaff_group_002	scat_0002	WSYH01001333.1	1	127326	4960826
scaff_group_002	scat_0002	WSYH01001334.1	1	127198	4960826
scaff_group_002	scat_0002	WSYH01001335.1	1	127194	4960826
scaff_group_002	scat_0002	WSYH01001336.1	1	127128	4960826
scaff_group_002	scat_0002	WSYH01001337.1	1	127118	4960826
scaff_group_002	scat_0002	WSYH01001338.1	1	126949	4960826
scaff_group_002	scat_0002	WSYH01001339.1	1	126848	4960826
scaff_group_002	scat_0002	WSYH01001340.1	1	126839	4960826
scaff_group_002	scat_0002	WSYH01001341.1	1	126726	4960826
scaff_group_002	scat_0002	WSYH01000154.1	1	305135	4960826
scaff_group_002	scat_0002	WSYH01001342.1	1	126660	4960826
scaff_group_002	scat_0002	WSYH01001343.1	1	126611	4960826
scaff_group_002	scat_0002	WSYH01001344.1	1	126568	4960826
scaff_group_002	scat_0002	WSYH01001345.1	1	126564	4960826
scaff_group_002	scat_0002	WSYH01001346.1	1	126526	4960826
scaff_group_002	scat_0002	WSYH01001347.1	1	126514	4960826
scaff_group_002	scat_0002	WSYH01001348.1	1	126425	4960826
